name,prefectures,count
mCndLeBGMM,KPELE,5
SeqYxJSnsT,AGOE-NYIVE,4
CmrbaxcQph,AGOE-NYIVE,5
bONpclnWek,AGOE-NYIVE,4
tonLBGQuSV,OTI,2
TpwIZgycjl,DANKPEN,9
hApMdEppaa,DANKPEN,13
WVHwlmNkLa,DANKPEN,15
BEGhLiPIch,VO,4
qsjAsuFOgs,VO,2
rtKKSILNGX,SOTOUBOUA,9
QMQuGLWNMF,SOTOUBOUA,11
sGfhgdtkVR,SOTOUBOUA,13
LpOuvgMZrq,BASSAR,30
WnhvhYvsWV,BASSAR,28
KiPnIUXYqs,BASSAR,23
tQEElXPRrD,AKEBOU,7
hrvIKPBhYK,BLITTA,6
tnJHBXEkFA,VO,5
izSmTsWlnn,MOYEN-MONO,3
gghKDooQRp,MOYEN-MONO,1
uFcmGgDnWx,LACS,2
zZkqaZFAtz,LACS,6
sNYouVlOpa,LACS,2
NDRsXwCDrr,BASSAR,21
sSFBDlDpaF,BASSAR,25
wzNphlhEzM,BLITTA,11
jxCkQxbZYq,BLITTA,8
OBlBgGgjAW,TCHAMBA,12
RMiAgtyKvN,AKEBOU,7
fMbZlEGloj,KERAN,5
noMsyEpeco,KERAN,3
ogRUjCsmuE,KERAN,4
vifDnMSCuh,DANKPEN,8
WxccJpAylz,OTI-SUD,7
sJvqRmcCAo,KERAN,4
XiKpNMsHxn,KERAN,7
ANZEnbkmQy,DANKPEN,14
hvbvXyyZQE,BASSAR,32
GhyjjFXhGx,WAWA,2
bNhDNxmBoW,AMOU,4
LOaWMxZFCg,CINKASSE,4
HAuViSJSst,CINKASSE,1
rjLtlefVRU,CINKASSE,6
ovCQfxURWj,CINKASSE,3
JhVHCvTQWa,CINKASSE,4
oYNcznnOgJ,CINKASSE,4
wKAFYQUzPs,CINKASSE,1
RVogboTWCz,CINKASSE,3
sOJeGrKwbe,CINKASSE,5
XQqgsBPivb,ZIO,2
vLPMuPwesn,ZIO,5
uXsQsnpPzM,VO,2
FgfTesnjYL,DOUFELGOU,1
NWzJeACtDf,WAWA,1
UyJLCDWzzs,DOUFELGOU,3
UDucbUSZmf,TCHAOUDJO,4
kLllsfyBzV,HAHO,1
cMOknwOyzu,HAHO,2
GjGNnFAHAd,EST-MONO,8
GsggmfMRqV,BLITTA,7
gCXaKCzHgQ,BLITTA,6
qVBxYOXntk,OGOU,13
njIblDaQxo,OGOU,7
RiIzqSwCTc,AMOU,7
WxccJpAylz,AMOU,3
hoSbHeUpKQ,KPENDJAL,9
KRbjMhaDMX,KPENDJAL,4
WSdMzvPJEp,KOZAH,4
qKhUVcTwow,Unknown,25
fVqkkxNHhG,Unknown,25
hhxqWaWsLA,CINKASSE,2
pRVQmupfbd,VO,3
vvwEzIfGpP,EST-MONO,5
KNrBOmsszC,EST-MONO,4
WLjpZNuKnx,EST-MONO,7
JGPCbfDGes,Unknown,25
RMAAkWOEls,OGOU,8
HWtrxWlsRj,KPENDJAL,6
giGYPsFMLe,KPENDJAL,5
tJVBJkAsIk,KPENDJAL,5
XUrMCSAQcl,LACS,1
tJGNHwzslg,WAWA,1
OEnehPWWpZ,TONE,4
TKiwZaGFEW,TONE,3
LySPboXRJq,TONE,3
AEKnAnngAv,TONE,4
YYuFHpXvOR,TONE,4
XiKpNMsHxn,TONE,4
maNvjguwmL,KPENDJAL-OUEST,1
mrjYHuDBpx,ZIO,1
gKEWhIgzeS,ZIO,2
oxnZdbxnvn,OTI-SUD,2
JEJagTmVmX,EST-MONO,4
ZuYYBGYpqM,KPENDJAL-OUEST,1
EqZlVNJYoJ,KPENDJAL-OUEST,1
sPDEWSCsKe,KPENDJAL-OUEST,1
KyrhQLqNPz,KPENDJAL-OUEST,2
EXIjNExlZx,CINKASSE,1
hApMdEppaa,BLITTA,6
tJJxMfkxYb,BLITTA,9
NHDTQUpmZl,KOZAH,7
zSGmxiFras,KPENDJAL-OUEST,1
CzkSkJOneX,KPENDJAL-OUEST,2
eGwidYFuZD,KPENDJAL-OUEST,1
qabBOscpgy,KPENDJAL-OUEST,1
McmTeYfIvC,BINAH,3
qztazmUTYq,BINAH,1
TQzbSOuJSc,BINAH,2
MutXOBkUOR,TONE,1
XxEFcyAuUH,BINAH,3
VgzPqPFQUJ,CINKASSE,1
rCLoXTUsJK,ZIO,2
YhCoydLtxG,AVE,2
CCjaSRuFZy,TCHAMBA,14
ecejgKNjoL,TCHAMBA,12
eWzgTtbsZd,TCHAMBA,14
SsxfAtMPUp,PLAINE DU MO,2
bdvjmfSTsU,OTI-SUD,9
iVZgDwcEYU,AKEBOU,6
sPogoJYZEX,OGOU,8
JWtZEHrWsR,OGOU,5
EjCJZeCefL,OTI,11
fxbDhUtQlR,KPENDJAL,4
ewpFeeyUAI,KPELE,6
bFmbnJnppt,KPELE,4
cgibJqKipZ,KPELE,6
LOPoEfCCUP,TCHAMBA,7
eWAQvXyzsn,OTI,11
CmrbaxcQph,OTI,7
CCjaSRuFZy,OTI,8
nTcayLUbsO,TCHAOUDJO,7
FSKqEXXvfu,TCHAOUDJO,4
YXmUSbWjvq,ASSOLI,2
McmTeYfIvC,WAWA,4
EXcbIHRxSP,WAWA,2
dJSvXqUVSY,WAWA,5
pwXxvVvTag,WAWA,4
GKVUSaRkrA,ANIE,5
ZrXuysitGQ,ANIE,7
FgfTesnjYL,KPELE,4
QVPqLwIIAe,KPELE,3
oRdpGMZqVv,AGOE-NYIVE,3
FZwYwVYWzf,AGOU,2
MmIxVLmHhY,OTI,8
XrjUlgrTZi,DANKPEN,12
yeCoCorNtH,DANKPEN,13
AedhWiaPqi,DANKPEN,17
OHFkbArviB,VO,7
rvbTpoDiTG,SOTOUBOUA,15
skIOopvdDk,SOTOUBOUA,9
mVhYNnciWW,SOTOUBOUA,17
sNLmtXfmNS,SOTOUBOUA,14
ZxDgrIqzha,AKEBOU,6
QzTXATgcEd,AKEBOU,6
HNUqgHMcFA,AKEBOU,5
fGfyHISsfA,BLITTA,10
VBmYQKZpes,VO,7
AVkNVyOMzy,VO,3
itEXCvgIqG,AKEBOU,9
yofaYDcyWJ,ANIE,10
LySPboXRJq,MOYEN-MONO,5
tEjmXNzgIf,MOYEN-MONO,2
yTuipTWBjt,BASSAR,27
hpZYPsRKBb,BASSAR,33
YnVDmyOZKz,ANIE,11
SPCbSYGqCR,AKEBOU,3
HjAIMyVzrh,AKEBOU,13
WVGemlXQsX,KERAN,7
WbnHoIFCmD,KERAN,4
sBFhayyZHa,KERAN,3
YagmkwZKJE,OTI-SUD,7
zIxnsQiuyY,DANKPEN,4
hvbvXyyZQE,KOZAH,5
RMiAgtyKvN,KOZAH,6
gCXaKCzHgQ,KOZAH,6
DwekpsiydK,KOZAH,6
ldesjNoHDj,BASSAR,15
RertEDlxad,WAWA,3
VuJqFsGITK,WAWA,2
XDpdMRFttS,WAWA,4
KbxhvMwzfe,WAWA,1
nykhjnYqIs,AMOU,7
QGuIwVoSdD,AMOU,4
ovCQfxURWj,AMOU,5
CXcwyCjINx,AMOU,3
CzkSkJOneX,CINKASSE,6
RVKwUZsMZp,CINKASSE,1
uOAmUlHQos,CINKASSE,4
lsneLOyaWq,TCHAOUDJO,8
MtCtlnflji,TCHAOUDJO,4
jMFZqtHcGd,KPELE,2
QAINcQAElG,ZIO,3
buwNyRhUpz,ZIO,2
FVNaHqwvlv,ZIO,2
wTBCLBAKSO,ZIO,6
buwNyRhUpz,AVE,2
YtvkGlMWwe,AVE,2
eEZhgiwXcE,AVE,1
pUGyOhdpWf,KERAN,4
eZIpIjclIC,Unknown,32
cgibJqKipZ,Unknown,22
oqYPyoLIda,KERAN,4
AjbaFCtcbJ,OTI-SUD,8
DljOEeuyWJ,WAWA,3
IJhqDwilXs,DOUFELGOU,2
uAeSWdbQJv,HAHO,2
HTNQoGUbGf,HAHO,3
rJWmXhJqHE,AGOU,2
GhyjjFXhGx,AGOU,3
kKWOMygLJv,AGOU,2
VLTcsprApa,EST-MONO,7
hhxqWaWsLA,EST-MONO,3
HYvKBZhHtl,EST-MONO,5
vwAsfYMwAB,OGOU,6
NaficwxEvQ,OGOU,8
VBmYQKZpes,AMOU,6
xpeSzjfzvc,KPENDJAL,6
wcWAJmEhTe,KOZAH,3
yXjRpJynYk,KOZAH,5
ptudOnjdRU,Unknown,20
fEkXlLpsEx,LACS,2
CaNaOEkaIY,EST-MONO,7
SAepputQIJ,EST-MONO,8
aIxMhEdgXW,AMOU,4
LXVYpyEYdB,EST-MONO,5
tJGNHwzslg,Unknown,23
vhQQkOYkyg,OGOU,7
NUtIbkFRva,OGOU,5
JhVHCvTQWa,KOZAH,5
GqfQcmUGER,TCHAMBA,12
KyAZnzyoVg,AGOU,1
lrfyjRJVDe,WAWA,2
JDLRYykUvZ,TONE,8
hNKyGUZvKP,TONE,4
vvwEzIfGpP,TONE,7
noMsyEpeco,TONE,5
oxnZdbxnvn,TONE,3
lILvNwZpJg,TONE,2
OEnehPWWpZ,KPENDJAL-OUEST,3
YPFpQtnbtY,KPENDJAL-OUEST,4
mVhYNnciWW,KPENDJAL-OUEST,4
xeIoKirXzF,KPENDJAL-OUEST,1
ZrXuysitGQ,KPENDJAL-OUEST,2
oCMLouzjOm,KPENDJAL-OUEST,2
iAqPrFZkVP,KPENDJAL-OUEST,2
ygMEXUQDbn,ZIO,3
FxJBErMcuY,ZIO,2
MRjyzbOAfJ,ZIO,1
NJcBmmHgZl,CINKASSE,1
qabBOscpgy,TONE,3
UsFoBbrsvZ,Unknown,23
skIOopvdDk,DOUFELGOU,2
fxVlUDSPMc,KOZAH,4
QeJWGbxiIf,BINAH,1
HBIYQxNGSW,BINAH,2
YRmmDyznJu,BINAH,1
ceziKFFyBN,DOUFELGOU,1
sRLqqorjkH,DOUFELGOU,1
sGfhgdtkVR,DOUFELGOU,1
JUHkrKtOLf,LACS,1
dDsxIrEWmd,AGOE-NYIVE,1
XFhWegeEzL,BINAH,1
dRjgCnDfuC,TCHAMBA,11
jePMLdZOxZ,TCHAMBA,9
WkzIMOgJkS,PLAINE DU MO,5
EYhApuDvLA,PLAINE DU MO,1
yURSuqrHbG,PLAINE DU MO,3
WDodcoiLyV,PLAINE DU MO,2
GhyjjFXhGx,OTI-SUD,11
XgRToouYOC,OTI-SUD,8
FMujpiXSPS,OTI-SUD,7
RDaOnaMCTV,OTI-SUD,8
yXjRpJynYk,OTI-SUD,8
riFCrfggWQ,AKEBOU,8
AVkNVyOMzy,AKEBOU,6
qYPljWyHVg,AKEBOU,7
aVMRYpWAbV,OGOU,18
qCPWbXygQa,OGOU,13
qKhUVcTwow,OTI,13
LOaWMxZFCg,OTI,4
tmsNSVtcYF,KPENDJAL,4
KQfUwIVvVV,KPENDJAL,5
TsdtSZAAjD,KPELE,2
GmgFVkcBZD,KPELE,3
BiNYEqkmfd,KPELE,8
hueAPdgLdU,KPELE,2
vXYTAznQFE,TCHAMBA,10
uBfDcSdVgQ,TCHAMBA,6
wInDWSpydA,TCHAOUDJO,6
YhaWUvKAwO,TCHAOUDJO,6
xxDSHSNyyP,TCHAOUDJO,3
xpeSzjfzvc,TCHAOUDJO,2
XDpdMRFttS,ASSOLI,1
FmfTITFelQ,ASSOLI,1
GKVUSaRkrA,WAWA,8
ZKsKIXmCeN,ANIE,10
IDWhVKjnxW,ANIE,7
fEkXlLpsEx,ANIE,8
XiKpNMsHxn,AGOE-NYIVE,2
JCOKHWhNCl,AGOE-NYIVE,3
ecejgKNjoL,AGOE-NYIVE,3
mJCEfixAoh,AGOU,2
RiIzqSwCTc,AGOU,3
UBjPeHTMSJ,AGOU,6
EjCJZeCefL,AGOU,3
eZIpIjclIC,AGOU,2
hoSbHeUpKQ,AGOU,3
lCOqTNPCFV,AGOU,5
TyWCGdMdAM,OTI,10
GZzKgIdsLS,OTI,7
VjiPScBFGF,OTI,11
sAxjHTzZxX,DANKPEN,16
XDpdMRFttS,VO,10
GTSqfBzCft,VO,7
QoSPkdeOcN,VO,7
OOXpmYiddw,VO,4
JHtwryoVie,VO,3
pUGyOhdpWf,SOTOUBOUA,10
swDofCoafd,TCHAMBA,11
xceGzedNsY,TCHAMBA,19
cgibJqKipZ,BASSAR,25
vhiduYHhpg,BASSAR,26
MYNZcwCcTX,AKEBOU,7
KbnRaCwoPO,BLITTA,13
BbHMdMVjBs,BLITTA,5
hQKKOGXvLu,AKEBOU,7
KwueEyygvj,ANIE,7
NHnOnMxtqo,MOYEN-MONO,3
MpwIsPXoSC,MOYEN-MONO,3
WzfOBUyuKl,MOYEN-MONO,1
bgdKSBRhzs,MOYEN-MONO,1
lLzPcXlvZa,LACS,4
JGPCbfDGes,BASSAR,21
laUkcybqhJ,SOTOUBOUA,7
MpwIsPXoSC,HAHO,2
DYponYOtdu,KERAN,4
GZoAMDsevu,KERAN,7
uqloFKfVPJ,KERAN,3
bdvjmfSTsU,DANKPEN,15
lMZGCsCnsS,OTI-SUD,11
dsBHAdXrrk,KERAN,2
JYTaDlyhoJ,KERAN,2
IVyaRiYjnT,KERAN,7
ReNRCDHcqZ,DANKPEN,14
qsjAsuFOgs,KOZAH,4
tbmSJSWtXZ,WAWA,1
WGBmXsYiOj,AMOU,6
lejpdItlwH,AMOU,6
OOJalOIuJR,AMOU,5
HkWguDIfpS,CINKASSE,3
gnGIUNfJqV,CINKASSE,3
LzHtHCEMmj,KPELE,4
tbQleqKEbx,KPELE,9
ybfXwoTOIB,ZIO,3
EfjymfRMbO,ZIO,1
GNraTpxZeh,ZIO,1
HjHbCoMcrt,ZIO,2
vXYTAznQFE,ZIO,2
HBIYQxNGSW,ZIO,3
EYCADfAwdo,AVE,5
NFKHIoqbNt,AVE,2
JHtwryoVie,AVE,1
QMwkYDHkof,Unknown,22
yjDawEVIph,Unknown,28
WzfOBUyuKl,Unknown,33
KyrhQLqNPz,DOUFELGOU,5
LpJzZrzCrS,DOUFELGOU,4
eWAQvXyzsn,OTI-SUD,9
XFhWegeEzL,WAWA,1
aKzuRMIgvK,DOUFELGOU,2
GjGNnFAHAd,MOYEN-MONO,1
thYTDgQYkj,HAHO,4
aRWorldfhg,HAHO,3
XXOsfAbtCm,HAHO,1
GmgFVkcBZD,EST-MONO,9
OsDFMmUika,EST-MONO,5
PGROltGVku,EST-MONO,6
EDCeUWZAJH,EST-MONO,7
olPjbxYqCi,EST-MONO,8
MQHEOdAbZm,EST-MONO,2
VtfVmimlyD,BLITTA,7
BiNYEqkmfd,BLITTA,6
SWrVGAUaYc,OGOU,15
CRBrRLxhvz,AMOU,4
TWRFrKNwqy,AMOU,3
NWzJeACtDf,KPENDJAL,3
FmfTITFelQ,KOZAH,4
EXcbIHRxSP,Unknown,33
ceziKFFyBN,CINKASSE,3
FxJBErMcuY,LACS,1
utnMALLASm,EST-MONO,4
AtJvmmmRmW,AMOU,5
TyojoQrkXf,AMOU,4
SAepputQIJ,AMOU,7
sazpsvTcHe,Unknown,21
QoSPkdeOcN,KPENDJAL,4
IbTrJUaZuS,KPENDJAL,4
SHqxJNJCYS,KPENDJAL,2
RTkddnKvSG,EST-MONO,2
eVTooFqebg,AGOU,1
qyCjOyGFVC,LACS,5
OHFkbArviB,TONE,2
RBDklSsXkt,ZIO,2
yMlzPfwvRF,AVE,2
UDucbUSZmf,TCHAMBA,7
djdQkxVwqo,Unknown,25
hbEKRhQncc,Unknown,25
GfQgzNkQHE,Unknown,19
FmfTITFelQ,ANIE,8
KyrhQLqNPz,EST-MONO,4
sAxjHTzZxX,PLAINE DU MO,2
kVHLmGLNEH,PLAINE DU MO,2
SPCbSYGqCR,PLAINE DU MO,2
PcgWjDADaz,PLAINE DU MO,2
ipXQWkpeZu,KPENDJAL,3
VgzPqPFQUJ,KOZAH,2
YdgolrVLkw,DOUFELGOU,3
PWbKsnVcyQ,VO,1
OBlBgGgjAW,KPENDJAL-OUEST,1
LpOuvgMZrq,BINAH,1
MutXOBkUOR,BINAH,3
rRmRPRzpPA,BINAH,1
ayEzTOeqlf,LACS,2
XUrMCSAQcl,AGOE-NYIVE,4
hwNaQjPFNy,CINKASSE,3
VJFFcPyvny,HAHO,2
UYzlVizviG,AVE,1
CXcwyCjINx,AVE,1
MuVQsFeMXi,TCHAMBA,15
WLQOzjWYfb,TCHAMBA,18
yztAJNZiNN,TCHAMBA,18
aOhYpPjaRM,TCHAMBA,10
hAiLgrTSEW,PLAINE DU MO,2
XtBzsiKfOs,PLAINE DU MO,3
GsggmfMRqV,OTI-SUD,4
DVwdKknQQS,OTI-SUD,6
vOyGseCqEm,AKEBOU,6
lOviNTgYuS,AKEBOU,6
neJCYZVDLo,AKEBOU,7
thYTDgQYkj,AKEBOU,12
ImQkdpTdeO,SOTOUBOUA,15
YJYkzOBbqo,SOTOUBOUA,18
aKzuRMIgvK,SOTOUBOUA,13
VjiPScBFGF,SOTOUBOUA,19
pAqMCRieoH,SOTOUBOUA,16
YeTLsGkHWx,SOTOUBOUA,11
hxEJezKbVe,OGOU,12
qkHdeeladT,OGOU,12
iGnSsLVhQa,OGOU,8
rFFUBynNSh,OTI,8
SxikXNnsrf,KPENDJAL,5
kncczthuUU,KPENDJAL,5
crafafvctc,KPENDJAL,4
uAeSWdbQJv,KPENDJAL,7
naVptxZAGL,KPELE,12
eFcLLNOkXl,KPELE,8
DUdjnoVbNZ,KPELE,7
vvwEzIfGpP,KPELE,7
olPjbxYqCi,KPELE,2
dkhpNFwiHi,TCHAMBA,16
VuJqFsGITK,TCHAMBA,15
yURSuqrHbG,TCHAMBA,12
XXOsfAbtCm,TCHAMBA,11
svuCPzHHDw,OTI,7
uXsQsnpPzM,OTI,10
MyKGMoJmhB,ASSOLI,1
njIblDaQxo,ASSOLI,1
jcdTKCpPut,ASSOLI,1
qVBxYOXntk,WAWA,2
wATbXpdAyK,WAWA,6
ojehpQgSrl,ANIE,7
nyeSlFHLXJ,ANIE,10
kLllsfyBzV,ANIE,13
pVQcoosDdg,KPELE,4
EfhlWiPAUL,AGOU,2
uFcmGgDnWx,AGOU,3
olPjbxYqCi,AGOU,4
MutXOBkUOR,DANKPEN,11
FvpAevxQRy,DANKPEN,11
hTYedXuVwS,DANKPEN,8
NJcBmmHgZl,VO,3
YdgolrVLkw,VO,8
rFFUBynNSh,VO,7
DUdjnoVbNZ,VO,5
APlaUZaAhr,SOTOUBOUA,11
XCFXXkOFDC,SOTOUBOUA,15
CsMFeQoaLM,BASSAR,23
sNLmtXfmNS,BASSAR,26
SAepputQIJ,BASSAR,31
EXcbIHRxSP,BLITTA,7
NVsOXrSKam,BLITTA,11
StyaQWIxhf,BLITTA,8
ShqzWdRqPU,BLITTA,12
AWrbWzWkYp,VO,5
QJrdwAARWP,AKEBOU,3
jEKQLrKUTH,ANIE,6
eFcLLNOkXl,ANIE,4
OBlBgGgjAW,MOYEN-MONO,1
ZCYZHbOtBQ,MOYEN-MONO,1
UhEPUfBRmg,BASSAR,20
FmVLCXwbdO,BASSAR,27
MlWUJdevSL,HAHO,7
TNXtnfRBDx,HAHO,3
GNraTpxZeh,HAHO,3
XxEFcyAuUH,HAHO,2
AtJvmmmRmW,HAHO,1
hqhkPOYdoU,ANIE,6
kJxMKZzRfE,KERAN,13
ovCQfxURWj,KERAN,7
ZxDgrIqzha,DANKPEN,12
yedOtOyiOq,KERAN,8
MVTAtjawTk,KERAN,5
DKPYCgMoYm,KOZAH,5
wmJuEMcdRd,KOZAH,8
MwwaFwHBKL,KOZAH,4
ZJRzbwjYaM,KOZAH,7
tFPWYsBmKO,KOZAH,3
eHvpkmFarn,BASSAR,26
PkPjUYMjzx,WAWA,4
dEEDaoEdqe,CINKASSE,8
stHoeJDHYZ,CINKASSE,3
amMBDBUUvV,CINKASSE,6
hQKKOGXvLu,CINKASSE,3
avrINItACP,CINKASSE,3
hueAPdgLdU,CINKASSE,3
vvwEzIfGpP,TCHAOUDJO,6
JhVHCvTQWa,TCHAOUDJO,2
HojSyqGASE,TCHAOUDJO,5
vaPfhlRHRO,TCHAMBA,5
GpIDnOEdYH,ZIO,4
jcdTKCpPut,ZIO,5
HBIYQxNGSW,AVE,2
ZuYYBGYpqM,VO,4
mfGbRxVwki,Unknown,31
avrINItACP,Unknown,21
vAkPBPIwhF,Unknown,26
cnJoUiEYVM,Unknown,24
aRdOKnlBvg,Unknown,24
oXDALOBqfk,Unknown,25
UsUqLqafHD,Unknown,24
MmIxVLmHhY,BLITTA,10
KbnRaCwoPO,DOUFELGOU,2
OUrWUWrtPT,DOUFELGOU,4
wKURKPTLyw,DOUFELGOU,3
klfhtuUdnG,DOUFELGOU,1
wKURKPTLyw,KERAN,6
ktUwmfepNJ,KERAN,7
LKSRljOHSi,OTI-SUD,5
TWRFrKNwqy,OTI-SUD,7
StyaQWIxhf,AKEBOU,7
qkHdeeladT,DOUFELGOU,1
fEkXlLpsEx,TCHAOUDJO,6
SwTJzGoKSI,BASSAR,15
RHwQjmZACX,HAHO,2
HjHbCoMcrt,HAHO,2
PbRfzosOyI,HAHO,1
QJrdwAARWP,AGOU,1
JhVHCvTQWa,AGOU,2
WkzIMOgJkS,EST-MONO,5
AASxnSdfla,BLITTA,9
MgqQtXBeFP,BLITTA,8
giGYPsFMLe,OGOU,11
NPeDljvYMx,OGOU,10
ZBIrLOvJnR,AMOU,3
WzwHpoldPp,KPENDJAL,8
ANnpaBqoKb,KOZAH,4
ruNGTTGsry,Unknown,26
mSLozkLtyf,OGOU,12
bPbNEGFKQC,LACS,3
MlWUJdevSL,KPELE,2
OOXpmYiddw,Unknown,24
EejkBiuisA,OGOU,10
XzHqYYZkNc,EST-MONO,2
WSdMzvPJEp,TONE,2
FWxsvobejh,TONE,4
tQEElXPRrD,TONE,2
TFuBnkwrMZ,TONE,4
CCjaSRuFZy,TONE,3
utnMALLASm,TONE,4
yXjRpJynYk,AGOU,1
ZJRzbwjYaM,KPENDJAL-OUEST,2
cMOknwOyzu,KPENDJAL-OUEST,3
mJWGtFIzUT,KPENDJAL-OUEST,3
FMujpiXSPS,KPENDJAL-OUEST,1
QilpPuwazs,Unknown,28
lKzXyxgDhE,KPENDJAL-OUEST,1
AsvtszbEnV,KPENDJAL-OUEST,2
sAMKobgXOs,AMOU,3
vhQQkOYkyg,AMOU,3
CXRpRFmPNR,BLITTA,5
LzHtHCEMmj,PLAINE DU MO,2
uXsQsnpPzM,PLAINE DU MO,1
EGEVAFOhDn,PLAINE DU MO,1
NkMsjHibBf,KOZAH,1
ZxDgrIqzha,KERAN,4
ayEzTOeqlf,KPENDJAL-OUEST,1
PqKvVNqmwR,EST-MONO,3
BEGhLiPIch,TONE,3
DKPYCgMoYm,AGOE-NYIVE,2
VLTcsprApa,HAHO,1
hkKbrByhKB,ZIO,1
pAqMCRieoH,ZIO,1
ZUTGZZkcRe,TCHAMBA,13
kPLmQfcQpz,TCHAMBA,16
invvrEGQVb,PLAINE DU MO,3
NbmtdveYjH,PLAINE DU MO,1
QzTXATgcEd,PLAINE DU MO,2
kJxMKZzRfE,PLAINE DU MO,2
AaKCsooJgY,AKEBOU,6
lLzPcXlvZa,SOTOUBOUA,13
nwucGHfJZc,SOTOUBOUA,16
sRwkKszrXq,SOTOUBOUA,9
OEemvtDBqg,SOTOUBOUA,12
sPDEWSCsKe,OTI,8
jHONfpPRYZ,OTI,9
PDZFqfSCnw,OTI,8
IcBmDOrMRa,KPENDJAL,7
LzHtHCEMmj,KPENDJAL,8
EYCADfAwdo,KPENDJAL,6
JWtZEHrWsR,KPELE,7
NbhVeyXgWq,KPELE,7
upWCirugqI,KPELE,8
ZVMnbpzHXK,TCHAMBA,10
pCfiQabAHL,TCHAMBA,16
SwTJzGoKSI,OTI,11
BgBqtHgCwv,OTI,7
aNGoLSaKjJ,TCHAOUDJO,6
isjaYQNfQZ,TCHAOUDJO,3
IvOrlIzYfz,TCHAOUDJO,2
CXWDbkmAHO,ASSOLI,1
cbtvbzbRWh,ASSOLI,1
nzbNxqUCmo,WAWA,2
KbxhvMwzfe,ANIE,5
PGiqQSpzov,ANIE,7
HDZKodHwjE,KPELE,1
rtKKSILNGX,KPELE,3
YagnyvHJUh,AGOU,5
PvvGKdxbUZ,AGOU,2
YRQKqwqabJ,OTI,5
tLpHgGzsBC,OTI,2
EYCADfAwdo,DANKPEN,12
rvbTpoDiTG,DANKPEN,19
LIjXuoqhUZ,DANKPEN,26
siAtejNJZH,DANKPEN,16
RHwQjmZACX,DANKPEN,19
NaiBOdAXsp,VO,4
jMFZqtHcGd,BASSAR,24
uXsQsnpPzM,BASSAR,22
YUTrQHhnDF,AKEBOU,6
qcskJLpqeJ,BLITTA,16
LySPboXRJq,BLITTA,7
vtGDCFMTlc,BLITTA,8
hkKbrByhKB,BLITTA,4
povJVGLkoa,BLITTA,8
EDCeUWZAJH,MOYEN-MONO,3
IDphzsEknT,MOYEN-MONO,3
tmsNSVtcYF,MOYEN-MONO,2
EqZlVNJYoJ,MOYEN-MONO,2
KRbjMhaDMX,LACS,8
IwcANTpStb,LACS,5
CRClDwftom,LACS,5
SsxfAtMPUp,BASSAR,31
vLPMuPwesn,BASSAR,20
fWextEzdas,BASSAR,28
SRIctANnOU,BASSAR,32
ZrXuysitGQ,HAHO,4
EXIjNExlZx,BLITTA,3
OsDFMmUika,KERAN,5
BgmwSUgmji,KERAN,5
eFTtZrCHXc,SOTOUBOUA,8
KqKCqetlbu,DANKPEN,13
yiJQHqojhy,OTI-SUD,5
WVGemlXQsX,WAWA,4
NaiBOdAXsp,AMOU,5
HojSyqGASE,AMOU,4
QMwkYDHkof,CINKASSE,6
cyedGKnkBl,CINKASSE,2
gvsutalzBt,CINKASSE,4
XOSvLGIFrh,CINKASSE,3
sNLmtXfmNS,CINKASSE,2
PGROltGVku,TCHAOUDJO,9
ldesjNoHDj,KPELE,3
XnMzZAZGDz,ZIO,1
SWrVGAUaYc,KERAN,6
YmKryGrJKf,VO,4
tLpHgGzsBC,Unknown,28
lbEQqdiMiQ,BLITTA,5
qabBOscpgy,DOUFELGOU,4
wVqnidxTXT,WAWA,2
FrrrxNmrzF,DANKPEN,10
xkThzuCDAY,DANKPEN,11
eZKTVgnWxe,AGOU,2
AjjCWKeWXU,EST-MONO,6
RztUEfmDrT,OGOU,13
LVjvnofexE,OTI,4
OtFfOxcGMu,OTI,8
HAfyJgJWGA,AMOU,10
hQKKOGXvLu,AMOU,5
HQTOutwkjU,KPENDJAL,4
cFVmHlnmfD,KOZAH,5
mlYYwQmWZT,KOZAH,3
cZzlioFPLu,Unknown,30
OFfrtJzcUq,Unknown,20
IvBPPMxgyU,Unknown,20
HojSyqGASE,VO,5
xAdcnOwhDr,LACS,4
KbnRaCwoPO,LACS,5
wvwrbpEJYw,EST-MONO,7
SHqxJNJCYS,EST-MONO,7
JGPCbfDGes,AGOU,2
dGfPySamIT,TONE,4
MeTEPQRzdm,TONE,8
OEemvtDBqg,TONE,1
IVyaRiYjnT,TONE,4
FgfTesnjYL,VO,1
gPWJPuaXKL,ZIO,2
GtPzYvLGKa,ZIO,1
JIyRoxZbUh,AVE,2
QGuIwVoSdD,AVE,1
MutXOBkUOR,AVE,1
VuJqFsGITK,KPELE,3
RTkddnKvSG,KPENDJAL-OUEST,1
DhHNvWluua,KPENDJAL-OUEST,1
WVGemlXQsX,BLITTA,5
YUTrQHhnDF,EST-MONO,6
zIxnsQiuyY,PLAINE DU MO,1
ZBIrLOvJnR,PLAINE DU MO,1
naVptxZAGL,KPENDJAL,1
EfhlWiPAUL,DOUFELGOU,2
vaPfhlRHRO,DOUFELGOU,1
cTTmiuNsBv,KPENDJAL-OUEST,2
qIBIaIrwAT,EST-MONO,1
wknmZkRsIm,AGOE-NYIVE,1
EejkBiuisA,HAHO,1
YXmUSbWjvq,TCHAMBA,14
CQEXACWfyh,OTI-SUD,6
